gid,role,role_score,cluster_id,priority_score,evidence
100000008686313100,coordinator,0.8712,0,0.9421,"coordinator: ≥3 плат., ≥3 получ., посредн. ≥0,00116, ≥3 seed/цикл, оборот ≥215 тыс.; факт: 6 плат., 7 получ., посредн. 0,00198, цикл, seed выше 3, оборот 1 912 716 ₸, seed-денег 12%"
100000003115284100,consolidator,0.8553,9,0.8849,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 8 плат., 2 160 500 ₸, пропуск 0,24, макс. плат. 29%, seed-денег 39%"
100000004403675100,coordinator,0.7231,20,0.8766,"coordinator: ≥3 плат., ≥3 получ., посредн. ≥0,00116, ≥3 seed/цикл, оборот ≥215 тыс.; факт: 4 плат., 5 получ., посредн. 0,00279, цикл, seed выше 3, оборот 264 699 ₸, seed-денег 35%"
100000004015047100,consolidator,0.9237,6,0.8598,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 9 плат., 919 104 ₸, пропуск 0,08, макс. плат. 29%, seed-денег 64%"
100000003071930100,consolidator,0.7962,7,0.8447,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 3 плат., 477 610 ₸, пропуск 0,01, макс. плат. 48%, seed-денег 48%"
100000003684369100,coordinator,0.9986,2,0.843,"coordinator: ≥3 плат., ≥3 получ., посредн. ≥0,00116, ≥3 seed/цикл, оборот ≥215 тыс.; факт: 24 плат., 62 получ., посредн. 0,00230, цикл, seed выше 6, оборот 8 588 655 ₸, сам seed"
100000003701161100,consolidator,0.7345,22,0.8412,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 4 плат., 1 527 103 ₸, пропуск 0,23, макс. плат. 56%, seed-денег 18%"
100000005514161100,consolidator,0.7597,6,0.8356,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 4 плат., 401 500 ₸, пропуск 0,12, макс. плат. 57%, seed-денег 29%"
100000004070318100,coordinator,0.8121,0,0.8329,"coordinator: ≥3 плат., ≥3 получ., посредн. ≥0,00116, ≥3 seed/цикл, оборот ≥215 тыс.; факт: 4 плат., 19 получ., посредн. 0,00207, цикл, seed выше 2, оборот 551 860 ₸, seed-денег 12%"
100000002838861100,consolidator,0.8692,7,0.8285,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 5 плат., 554 524 ₸, пропуск 0,02, макс. плат. 52%, seed-денег 73%"
100000004394765100,consolidator,0.7011,5,0.8263,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 3 плат., 603 844 ₸, пропуск 0,14, макс. плат. 75%, seed-денег 75%"
100000004299488100,consolidator,0.8638,0,0.8203,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 6 плат., 1 749 000 ₸, пропуск 0,20, макс. плат. 35%, seed-денег 24%"
100000007055802100,consolidator,0.7972,0,0.8025,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 6 плат., 2 024 999 ₸, пропуск 0,299, макс. плат. 50%, seed-денег 13%"
100000003016635100,coordinator,0.9,5,0.797,"coordinator: ≥3 плат., ≥3 получ., посредн. ≥0,00116, ≥3 seed/цикл, оборот ≥215 тыс.; факт: 8 плат., 73 получ., посредн. 0,00722, цикл, seed выше 3, оборот 9 414 081 ₸, сам seed"
100000004159526100,consolidator,0.6417,14,0.7946,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 4 плат., 275 037 ₸, пропуск 0,25, макс. плат. 52%, seed-денег 39%"
100000006788200100,consolidator,0.6726,6,0.7912,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 4 плат., 272 156 ₸, пропуск 0,24, макс. плат. 34%, seed-денег 35%"
100000000706545100,consolidator,0.7402,5,0.7764,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 3 плат., 1 070 300 ₸, пропуск 0,07, макс. плат. 67%, seed-денег 68%"
100000006866783100,coordinator,0.9,0,0.7761,"coordinator: ≥3 плат., ≥3 получ., посредн. ≥0,00116, ≥3 seed/цикл, оборот ≥215 тыс.; факт: 13 плат., 67 получ., посредн. 0,00605, цикл, seed выше 3, оборот 3 948 037 ₸, сам seed"
100000001609499100,consolidator,0.6773,0,0.7553,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 3 плат., 263 113 ₸, пропуск 0,08, макс. плат. 43%, seed-денег 36%"
100000004679953100,consolidator,0.7089,3,0.7516,"consolidator: ≥3 плат., пропуск <0,3, вход ≥215 тыс., макс. плат. <80%; факт: 3 плат., 343 538 ₸, пропуск 0,10, макс. плат. 48%, seed-денег 12%"
